matchId,teamId,win,adc_championName,adc_masteryPoints,adc_masteryLevel,support_championName,support_masteryPoints,support_masteryLevel
KR_8348927048,200,True,Aurora,257949,26,Alistar,13577,4
KR_8348898196,100,True,Ezreal,210098,22,Senna,586258,56
KR_8348898196,200,False,Cassiopeia,30984,5,Leona,23284,5
KR_8348872014,100,False,Jhin,872118,82,Leona,349894,34
KR_8348872014,200,True,Kalista,198171,21,Rell,59651,8
KR_8347312543,100,True,Jhin,122738,14,TahmKench,119253,13
KR_8347312543,200,False,Viktor,126676,14,Bard,62335,8
KR_8346945744,100,False,Jhin,79609,10,Nautilus,7649,3
KR_8346945744,200,True,KogMaw,1058337,99,Lulu,7849,3
KR_8346920165,100,True,Yasuo,6418,3,Taric,1650069,152
KR_8346920165,200,False,Kaisa,32579,6,Rakan,525759,50
KR_8346893027,100,False,Hwei,7163,3,Rakan,11029,3
KR_8346893027,200,True,Draven,742841,70,Blitzcrank,297166,30
KR_8341850124,100,False,Jhin,108981,13,Alistar,13577,4
KR_8341850124,200,True,Caitlyn,386503,38,Sylas,482587,46
KR_8340521880,100,False,Kalista,317965,32,Renata,12515,3
KR_8340521880,200,True,Viktor,23562,5,Poppy,436034,42
KR_8340500031,100,False,Sett,436115,42,Senna,38817,6
KR_8340500031,200,True,Kaisa,12334,3,Rengar,468947,45
KR_8340442431,100,True,Sivir,52665,7,Rell,20000,4
KR_8340442431,200,False,Ezreal,105433,12,Shen,85244,10
KR_8340379930,100,False,Yasuo,2418863,223,Jhin,69898,9
KR_8340379930,200,True,Kaisa,632980,60,Rakan,711019,67
KR_8339776197,100,True,Yunara,21910,5,Shen,8583,3
KR_8339776197,200,False,Kaisa,35680,6,Pantheon,135216,15
KR_8339655581,100,False,Jinx,721172,68,Alistar,434788,42
KR_8339655581,200,True,Yunara,50069,7,Leona,31029,5
KR_8339613626,100,False,Ezreal,59387,8,Qiyana,1290390,120
KR_8339613626,200,True,Tristana,54342,8,Pyke,60920,8
KR_8339589295,100,False,Zeri,263749,27,Karma,1041,1
KR_8339589295,200,True,Yunara,131173,15,Blitzcrank,60880,8
KR_8339554483,100,True,Mel,39320,6,Skarner,1556916,144
KR_8339554483,200,False,Viktor,1089,1,Bard,173688,18
KR_8354846900,100,False,Yunara,29881,5,Zoe,372946,37
KR_8354846900,200,True,Jhin,33675,6,Leona,1810,2
KR_8351309770,100,True,Kalista,915061,86,Bard,347121,34
KR_8351309770,200,False,Ezreal,115206,13,Yuumi,17110,4
KR_8347098787,100,False,Jinx,337544,33,Janna,393822,38
KR_8347098787,200,True,Yunara,670322,64,Nautilus,91433,11
KR_8345927083,100,False,Hwei,2343362,216,Shen,34223,6
KR_8345927083,200,True,Kaisa,36319,6,Camille,59476,8
KR_8345873175,100,True,Jhin,54706,8,Shen,59413,8
KR_8345873175,200,False,Ezreal,171271,18,Bard,353035,35
KR_8345847066,100,False,Viktor,53632,8,Bard,3549648,325
KR_8345847066,200,True,Ezreal,171271,18,Leona,266728,27
KR_8345793743,100,False,Vayne,17818,4,Bard,3549648,325
KR_8345793743,200,True,Sivir,121529,14,Alistar,299839,30
KR_8344460146,100,False,Ezreal,992401,93,Leona,20058,4
KR_8344460146,200,True,Caitlyn,225848,23,Bard,101528,12
KR_8341450790,100,True,Tristana,18706,4,Nautilus,75298,9
KR_8341450790,200,False,Cassiopeia,27893,5,Leona,215568,22
KR_8340015237,100,False,Xerath,1168539,108,Karma,218836,23
KR_8340015237,200,True,Kaisa,976542,91,Rell,96960,11
KR_8337510946,100,False,Ezreal,379232,37,Camille,50168,7
KR_8337510946,200,True,Lucian,153073,17,Nautilus,91892,11
KR_8354065001,100,True,Jhin,416696,41,Taliyah,403380,39
KR_8354065001,200,False,Senna,103900,12,Velkoz,77789,10
KR_8353670987,100,True,Ezreal,101544,12,Leona,54606,8
KR_8353670987,200,False,Jhin,22589,5,Karma,439302,43
KR_8351159621,100,False,Lucian,2524,2,Elise,213268,22
KR_8351159621,200,True,Kaisa,250023,25,Senna,299255,30
KR_8350434417,100,False,MissFortune,77096,10,Skarner,22458,5
KR_8350434417,200,True,Ezreal,272196,27,Bard,101528,12
KR_8349966094,100,False,Kaisa,491801,47,Camille,23738,5
KR_8349966094,200,True,Viktor,44652,7,Taric,18006,4
KR_8349924925,100,True,MissFortune,56658,8,Alistar,2542,2
KR_8349924925,200,False,Varus,132095,15,Camille,40695,6
KR_8349862048,100,True,Yunara,98850,12,Lulu,61380,8
KR_8349862048,200,False,Ziggs,1645,1,Camille,124516,14
KR_8349786794,100,False,Jhin,51420,7,KSante,94833,11
KR_8349786794,200,True,Sivir,9022,3,Pantheon,58318,8
KR_8349099886,100,False,Jhin,405760,40,Pantheon,227427,23
KR_8349099886,200,True,Ezreal,41091,6,Camille,1339769,124
KR_8348635166,100,False,Taliyah,73867,9,Camille,11484,3
KR_8348635166,200,True,Kalista,96732,11,Fiora,4951032,453
KR_8346352992,100,False,Kaisa,627699,60,Nautilus,297768,30
KR_8346352992,200,True,Ezreal,565735,54,Bard,353035,35
KR_8346320115,100,False,Corki,5191,2,Rell,2498772,230
KR_8346320115,200,True,Ziggs,44042,7,Rakan,400026,39
KR_8345260362,100,False,Corki,21029,4,Rakan,38825,6
KR_8345260362,200,True,Xayah,208157,22,Nautilus,45654,7
KR_8345222520,100,True,Kaisa,51184,7,Galio,48453,7
KR_8345222520,200,False,Jhin,446115,43,Shen,78678,10
KR_8345196560,100,False,Lucian,145590,16,Milio,135803,15
KR_8345196560,200,True,Jhin,509731,49,Karma,245434,25
KR_8345144786,100,True,Kalista,160246,17,Neeko,5032,2
KR_8345144786,200,False,Corki,135742,15,Pyke,1778095,164
KR_8354526533,100,False,Kaisa,713667,68,Nautilus,24429,5
KR_8354526533,200,True,Jhin,45669,7,Shen,7950,3
KR_8353835022,100,True,Hwei,6770,3,Karma,145590,16
KR_8353835022,200,False,Ziggs,44042,7,Bard,3549648,325
KR_8353009304,100,False,Kaisa,564006,54,Maokai,1915403,169
KR_8353009304,200,True,Xayah,162476,17,Rakan,76853,10
KR_8352977451,100,True,Ezreal,160854,17,Karma,1967,2
KR_8352977451,200,False,Ziggs,8176,3,Lissandra,479063,42
KR_8352922396,100,True,Kaisa,719598,68,Camille,60533,8
KR_8352922396,200,False,Jhin,45228,7,Alistar,25803,5
KR_8351389363,100,False,Yunara,59495,8,Elise,213268,22
KR_8351389363,200,True,Kaisa,76765,10,Pantheon,112780,13
KR_8351135356,100,True,Syndra,155912,17,Nautilus,24429,5
KR_8351135356,200,False,Yunara,52123,7,Lulu,125836,14
KR_8351014429,100,True,MissFortune,77096,10,Alistar,382432,37
KR_8351014429,200,False,Kaisa,13359,4,Shen,45060,7
KR_8348559809,100,True,Aphelios,685439,65,Thresh,1479269,137
KR_8348559809,200,False,Zeri,43757,7,Lulu,15008,4
KR_8348409390,100,False,Kaisa,248962,25,Leona,349894,34
KR_8348409390,200,True,Corki,60820,8,Senna,299255,30
KR_8348165552,100,True,Jhin,224576,23,Pyke,645187,61
KR_8348165552,200,False,Kalista,271315,27,Renata,160517,17
KR_8354295639,100,True,Cassiopeia,6011,3,Nautilus,282165,28
KR_8354295639,200,False,Jinx,86714,11,Shen,59413,8
KR_8354289160,100,True,Viktor,16378,4,Camille,64583,8
KR_8354289160,200,False,Lucian,292686,29,Skarner,179844,19
KR_8353303453,100,False,Yunara,71915,9,Alistar,131016,15
KR_8353303453,200,True,Kaisa,347931,34,Nautilus,18004,4
KR_8351762432,100,False,Xerath,2027634,187,Thresh,680110,64
KR_8351762432,200,True,TwistedFate,237582,24,Camille,60533,8
KR_8346583573,100,False,Yunara,179344,19,Lulu,7312,3
KR_8346583573,200,True,Tristana,108658,13,Taric,1650069,152
KR_8352509026,100,False,Viktor,7812,3,Rell,90494,11
KR_8352509026,200,True,Akali,27895,5,Camille,108685,13
KR_8352441167,100,False,Yunara,93066,11,Lulu,11929,3
KR_8352441167,200,True,Caitlyn,158747,17,Senna,91552,11
KR_8352371292,100,False,Ezreal,176148,19,Shen,32762,6
KR_8352371292,200,True,Yunara,93066,11,Seraphine,672048,64
KR_8352303359,100,False,Yunara,93915,11,Lulu,15129,4
KR_8352303359,200,True,Kaisa,598936,57,Maokai,167193,18
KR_8351584036,100,False,Sivir,51138,7,Pyke,62783,8
KR_8351584036,200,True,Jhin,66629,9,Rakan,131136,15
KR_8351580041,100,False,Sivir,32975,6,Galio,1655025,133
KR_8351580041,200,True,Zeri,68462,9,Yuumi,2606,2
KR_8351563367,100,False,Viktor,112403,13,Camille,9849,3
KR_8351563367,200,True,Kalista,327184,32,Senna,299255,30
KR_8351537901,100,False,Yunara,75823,10,Lulu,357747,35
KR_8351537901,200,True,Aphelios,60741,8,Pyke,1213718,113
KR_8351537164,100,False,Aphelios,209570,22,Bard,34845,6
KR_8351537164,200,True,Jinx,296625,30,Lulu,32880,6
KR_8351509777,100,False,Caitlyn,243889,25,Thresh,4155,2
KR_8351509777,200,True,Viktor,10822,3,Qiyana,11345,3
KR_8355036443,100,True,Syndra,14156,4,Pyke,722307,68
KR_8355036443,200,False,Kaisa,495851,48,Rakan,570527,54
KR_8354997689,100,True,MissFortune,7997288,730,Nautilus,7911,3
KR_8354997689,200,False,Jhin,227095,23,Camille,159434,16
KR_8354959056,100,False,Sivir,146758,16,Seraphine,21856,5
KR_8354959056,200,True,Ezreal,177930,19,Karma,62747,8
KR_8354892506,100,False,Xayah,162476,17,Rakan,28440,5
KR_8354892506,200,True,Kaisa,86992,11,Pantheon,112780,13
KR_8346523798,100,True,Jhin,9532,3,Maokai,854929,79
KR_8346523798,200,False,Viktor,99573,12,Nautilus,75413,9
KR_8346518955,100,True,Vladimir,4945121,354,Pyke,645187,61
KR_8346518955,200,False,Senna,23698,5,Leona,30777,5
KR_8345993657,100,True,Xayah,13622,4,Senna,5444429,498
KR_8345993657,200,False,Viktor,53632,8,Maokai,1915403,169
KR_8345744792,100,False,Corki,31709,6,Rell,39937,6
KR_8345744792,200,True,Kalista,198171,21,Taric,152885,17
KR_8345712656,100,False,Ezreal,548057,52,Braum,259670,26
KR_8345712656,200,True,Qiyana,1290390,120,Pyke,1778095,164
KR_8345685853,100,False,Ezreal,548057,52,Pyke,1778095,164
KR_8345685853,200,True,Lucian,115723,13,Camille,28806,5
KR_8345651814,100,True,Jhin,64005,8,Rakan,526912,51
KR_8345651814,200,False,Zeri,9873,3,Rell,166828,18
KR_8345639103,100,False,Lucian,422,1,Milio,12753,4
KR_8345639103,200,True,Syndra,35732,6,Camille,104996,12
KR_8345573078,100,False,Tristana,66039,9,Poppy,382755,37
KR_8345573078,200,True,Corki,102275,12,Nautilus,75002,9
KR_8345537872,100,False,Jhin,779634,74,Alistar,82213,10
KR_8345537872,200,True,Tristana,63203,8,Rell,102831,12
KR_8345517923,100,True,Ezreal,177930,19,Yuumi,16829,4
KR_8345517923,200,False,Yunara,29881,5,Lulu,1421,1
KR_8354350063,100,False,Jhin,27305,5,Poppy,440032,43
KR_8354350063,200,True,Zoe,1082604,98,Karma,391180,38
KR_8353893196,100,True,Lucian,19268,4,Rakan,20313,4
KR_8353893196,200,False,Caitlyn,584216,56,Bard,41166,6
KR_8353678963,100,False,Ezreal,1828546,169,Zac,55799,8
KR_8353678963,200,True,Yunara,164050,18,Lulu,6046,3
KR_8353478644,100,True,Caitlyn,84230,10,Bard,88518,11
KR_8353478644,200,False,Lucian,19268,4,Milio,13584,4
KR_8353277128,100,False,Syndra,10246,3,Shen,59413,8
KR_8353277128,200,True,Zeri,303451,30,Nautilus,10348,3
KR_8353251361,100,True,Zeri,303451,30,Lulu,32338,6
KR_8353251361,200,False,Yunara,138561,15,Seraphine,672048,64
KR_8352893723,100,False,Jhin,360999,35,Alistar,541972,52
KR_8352893723,200,True,Xayah,94488,11,Rakan,207542,21
KR_8352540843,100,True,Yunara,128837,14,Nautilus,4091,2
KR_8352540843,200,False,Draven,487570,47,Thresh,25201,5
KR_8352457613,100,True,Sivir,121529,14,Rell,6003201,501
KR_8352457613,200,False,Ezreal,59387,8,Alistar,98891,12
KR_8348519320,100,True,Jhin,227095,23,Senna,299255,30
KR_8348519320,200,False,Ezreal,959551,90,Camille,69495,9
KR_8348485218,100,True,Caitlyn,44016,7,Pyke,3216661,295
KR_8348485218,200,False,Tristana,107847,12,Rengar,468947,45
KR_8348389111,100,True,Syndra,60664,8,Pyke,778394,73
KR_8348389111,200,False,Jhin,146231,16,Karma,245434,25
KR_8347135298,100,False,Lucian,76645,10,Milio,7906,3
KR_8347135298,200,True,Corki,63920,8,Bard,374806,37
KR_8347068005,100,False,Ezreal,67925,9,Pyke,486275,47
KR_8347068005,200,True,Aphelios,685439,65,Bard,108613,13
KR_8354947031,100,False,Ziggs,44042,7,Rakan,76853,10
KR_8354947031,200,True,Viktor,13148,4,Poppy,300304,30
KR_8354885124,100,False,Yunara,194277,20,Thresh,1479269,137
KR_8354885124,200,True,Caitlyn,147728,16,Neeko,61447,8
KR_8353516190,100,True,Karthus,719404,68,Senna,179089,18
KR_8353516190,200,False,Jhin,201051,21,Karma,204802,21
KR_8353458540,100,False,Kalista,57309,8,Renata,87559,11
KR_8353458540,200,True,Vladimir,34463,6,Leona,117988,13
KR_8349831266,100,True,Yunara,69650,9,Nautilus,102242,12
KR_8349831266,200,False,Caitlyn,37548,6,Karma,95393,11
KR_8349288563,100,True,Mel,16001,4,Leona,17999,4
KR_8349288563,200,False,Viego,384029,38,Neeko,1266186,118
KR_8349202299,100,True,Mel,8293,3,Thresh,42511,6
KR_8349202299,200,False,Taliyah,403380,39,Alistar,299839,30
KR_8349155080,100,False,Vladimir,2981,2,Skarner,55510,8
KR_8349155080,200,True,Taliyah,194702,20,Poppy,102084,12
KR_8348903165,100,True,Hwei,9075,3,Pyke,62540,8
KR_8348903165,200,False,Jhin,171760,18,Karma,439302,43
KR_8348878008,100,False,Aurora,1184468,110,Skarner,14285,4
KR_8348878008,200,True,Kaisa,74846,9,Taric,152885,17
KR_8348847008,100,False,Ezreal,177930,19,Alistar,83291,10
KR_8348847008,200,True,Tristana,310077,31,Camille,34599,6
KR_8348223628,100,True,Ezreal,1391375,129,Alistar,52358,7
KR_8348223628,200,False,Sivir,185222,19,Bard,374806,37
KR_8355076062,100,True,Ezreal,551436,53,Karma,43200,7
KR_8355076062,200,False,Yunara,4367,2,Lulu,131781,15
KR_8353231650,100,True,Kaisa,494714,48,Bard,460913,45
KR_8353231650,200,False,Velkoz,879617,83,Pantheon,227427,23
KR_8351259190,100,True,Yunara,154062,17,Lulu,54879,8
KR_8351259190,200,False,Jhin,223653,23,Rell,59651,8
KR_8349925380,100,True,Kaisa,494714,48,Zilean,135372,15
KR_8349925380,200,False,Yunara,140860,15,Nautilus,52636,7
KR_8349538039,100,True,Ziggs,442397,43,Blitzcrank,18836,4
KR_8349538039,200,False,Cassiopeia,51563,7,Rakan,16978,4
KR_8347519938,100,False,Draven,742841,70,Nautilus,694055,66
KR_8347519938,200,True,Kaisa,494714,48,Alistar,551062,53
KR_8346896230,100,True,Kalista,198171,21,Anivia,91126,11
KR_8346896230,200,False,Kaisa,494714,48,Camille,34823,6
KR_8342389057,100,True,Yunara,118200,13,Nautilus,307808,31
KR_8342389057,200,False,Lucian,62405,8,Milio,9759,3
KR_8340801758,100,False,Caitlyn,17403,4,Anivia,141537,15
KR_8340801758,200,True,Kaisa,137290,15,Blitzcrank,104180,12
KR_8339519609,100,False,Ezreal,883980,83,Pantheon,40463,6
KR_8339519609,200,True,Kaisa,494714,48,Bard,1620,1
KR_8338305524,100,False,Kaisa,95617,11,Poppy,4072,2
KR_8338305524,200,True,Xayah,227642,23,Rakan,105260,12
KR_8337101698,100,True,Kaisa,311510,30,Pantheon,70100,9
KR_8337101698,200,False,Corki,89861,11,Bard,59901,8
KR_8351278765,100,False,Ambessa,10631,3,Rakan,30153,5
KR_8351278765,200,True,Xerath,1168539,108,Nautilus,28367,5
KR_8350694964,100,False,Zeri,158597,17,Camille,55369,8
KR_8350694964,200,True,Jhin,360999,35,Shen,45060,7
KR_8350643475,100,True,Kalista,34768,6,Seraphine,21794,5
KR_8350643475,200,False,Varus,1077,1,Renata,3483,2
KR_8350576929,100,False,Mel,388,1,Leona,14946,4
KR_8350576929,200,True,Viktor,64914,9,Pantheon,19537,4
KR_8349801641,100,True,Ashe,262237,26,Seraphine,13913,4
KR_8349801641,200,False,Jhin,3844,2,Camille,46345,7
KR_8349285227,100,False,Kaisa,14919,4,Maokai,187764,20
KR_8349285227,200,True,Vladimir,1698453,141,Rell,166828,18
KR_8349216789,100,False,Syndra,54057,8,Pantheon,39198,6
KR_8349216789,200,True,Taliyah,8603,3,Shen,265688,27
KR_8349125167,100,False,Vladimir,1698453,141,Leona,417853,41
KR_8349125167,200,True,Zyra,1271,1,Alistar,9107,3
KR_8346668347,100,True,Caitlyn,148643,16,Karma,383580,36
KR_8346668347,200,False,Yunara,61301,8,Bard,24031,5
KR_8346634723,100,True,Ziggs,128705,13,Camille,95491,11
KR_8346634723,200,False,Swain,7094,3,Senna,299255,30
KR_8345962492,100,False,Draven,174997,19,Nautilus,5298,2
KR_8345962492,200,True,Caitlyn,148643,16,Neeko,4912,2
KR_8345883146,100,True,Kaisa,48179,7,Alistar,48233,7
KR_8345883146,200,False,Viego,580580,55,Sylas,2536,2
KR_8354677604,100,True,Corki,240486,24,Bard,88518,11
KR_8354677604,200,False,Ziggs,157442,17,Poppy,100500,12
KR_8353822269,100,True,Sivir,1540,1,Bard,171436,18
KR_8353822269,200,False,Corki,144785,16,Nautilus,135388,15
KR_8352497288,100,True,Cassiopeia,1557498,144,Nautilus,140948,15
KR_8352497288,200,False,Yunara,90365,11,Neeko,316523,31
KR_8350440540,100,False,Kalista,137771,15,Leona,26129,5
KR_8350440540,200,True,Velkoz,608411,58,Shen,59413,8
KR_8346971391,100,False,Kaisa,70264,9,Nautilus,122563,14
KR_8346971391,200,True,Caitlyn,147728,16,Bard,35768,6
KR_8346904726,100,False,Draven,742841,70,Alistar,242297,25
KR_8346904726,200,True,Sivir,27417,5,Shen,82783,10
KR_8345722773,100,False,Kaisa,187138,20,Nautilus,20922,4
KR_8345722773,200,True,Ezreal,144722,16,Kennen,335018,33
KR_8344483605,100,True,Xayah,26125,5,Nautilus,566495,54
KR_8344483605,200,False,Kaisa,131109,15,Rakan,74517,9
KR_8341380206,100,False,Tristana,17364,4,Blitzcrank,9386,3
KR_8341380206,200,True,Caitlyn,50045,7,Bard,6661,3
KR_8339815788,100,False,Kaisa,153673,17,Shen,125938,14
KR_8339815788,200,True,Jhin,301220,30,Skarner,622934,59
KR_8338275750,100,False,Ezreal,126369,14,Rakan,32243,6
KR_8338275750,200,True,Yunara,62070,8,Lulu,393268,38
KR_8337294048,100,True,Caitlyn,211606,22,Morgana,21000,4
KR_8337294048,200,False,Qiyana,1290390,120,Pyke,165068,18
KR_8354756400,100,True,Kalista,317965,32,Renata,204284,21
KR_8354756400,200,False,Yunara,176544,19,Rell,285319,29
KR_8354561900,100,False,Tristana,33158,6,Leona,349894,34
KR_8354561900,200,True,Kaisa,24524,5,Nautilus,557877,53
KR_8354419612,100,False,Kalista,335739,33,Shen,98005,12
KR_8354419612,200,True,Jhin,32011,6,Alistar,474151,46
KR_8353802678,100,True,Kalista,20952,4,Karma,62977,8
KR_8353802678,200,False,Ezreal,171271,18,Camille,46345,7
KR_8352312523,100,True,Zeri,62342,8,Elise,213268,22
KR_8352312523,200,False,Kaisa,25126,5,Shen,43629,7
KR_8352204306,100,False,Lucian,71125,9,Nautilus,150587,16
KR_8352204306,200,True,Yasuo,2418863,223,Taric,152885,17
KR_8352123355,100,True,Zeri,303451,30,Pyke,62783,8
KR_8352123355,200,False,Jhin,32011,6,Rakan,5500452,503
KR_8343739718,100,True,Lucian,87894,11,Milio,87081,11
KR_8343739718,200,False,Kaisa,627699,60,Nautilus,75002,9
KR_8343708634,100,True,Kaisa,627699,60,Blitzcrank,40144,6
KR_8343708634,200,False,Syndra,28803,5,Rengar,7775,3
KR_8343628264,100,False,Jhin,185580,19,Bard,104932,12
KR_8343628264,200,True,Caitlyn,50045,7,Karma,490804,47
KR_8343563281,100,False,Jhin,55487,8,Karma,157699,17
KR_8343563281,200,True,Caitlyn,50045,7,Braum,298843,30
KR_8343462839,100,True,Jinx,296625,30,Thresh,1442383,134
KR_8343462839,200,False,Sivir,22878,5,Bard,585069,56
KR_8343373324,100,False,Yone,16099,4,Maokai,49801,7
KR_8343373324,200,True,Xerath,1168539,108,Naafiri,6958,3
KR_8343005544,100,False,Hwei,168387,18,Camille,124516,14
KR_8343005544,200,True,Syndra,87921,11,Pantheon,357671,35
KR_8342226354,100,False,Jhin,360999,35,Alistar,143966,16
KR_8342226354,200,True,Zeri,27917,5,Skarner,12200,3
KR_8342197961,100,True,Jinx,296625,30,Janna,114411,13
KR_8342197961,200,False,Caitlyn,50045,7,Lux,23961,5
KR_8342194854,100,False,Vayne,12499,3,Nunu,729819,69
KR_8342194854,200,True,Jinx,87931,11,Nautilus,20468,4
KR_8350294917,100,True,Kaisa,19093,4,Camille,40542,6
KR_8350294917,200,False,Ezreal,168862,18,Swain,516013,50
KR_8350256998,100,False,Kalista,285688,29,Renata,204284,21
KR_8350256998,200,True,Viktor,64914,9,Bard,1016029,95
KR_8347519127,100,False,Zoe,1082604,98,Camille,151766,16
KR_8347519127,200,True,Ezreal,30858,5,Seraphine,35867,6
KR_8347424401,100,False,Jhin,8896,3,Alistar,333929,33
KR_8347424401,200,True,Ezreal,154405,17,Camille,183439,19
KR_8346769180,100,False,Yunara,70926,9,Lulu,263932,27
KR_8346769180,200,True,Kaisa,594507,57,Blitzcrank,348718,34
KR_8345221827,100,True,Jhin,256839,26,Leona,322605,32
KR_8345221827,200,False,Yunara,252131,26,Taric,152885,17
KR_8344367612,100,False,Tristana,160514,17,Neeko,87581,11
KR_8344367612,200,True,Jhin,22589,5,Alistar,3881,2
KR_8344244017,100,False,Ashe,22898,5,Nautilus,52401,7
KR_8344244017,200,True,Cassiopeia,3847942,352,Leona,33133,6
KR_8344093170,100,True,Kaisa,24524,5,Senna,39896,6
KR_8344093170,200,False,Ezreal,904773,85,Qiyana,835029,79
KR_8343690585,100,False,Ambessa,1082528,101,Pantheon,48550,7
KR_8343690585,200,True,Riven,682077,58,Rakan,400026,39
KR_8343640127,100,True,Qiyana,1290390,120,Poppy,196215,20
KR_8343640127,200,False,Yunara,30531,5,Lulu,42937,7
KR_8343583734,100,True,KogMaw,9310,3,Leona,297152,30
KR_8343583734,200,False,Yunara,27205,5,Rell,507765,49
KR_8355078914,100,False,Syndra,14156,4,Rakan,270385,27
KR_8355078914,200,True,Xerath,1168539,108,Taric,1746650,161
KR_8353957564,100,False,Cassiopeia,1183814,110,Nautilus,265853,27
KR_8353957564,200,True,Xerath,1168539,108,Rell,298093,30
KR_8353452394,100,False,Kalista,137771,15,Pantheon,28878,5
KR_8353452394,200,True,Xerath,1168539,108,Alistar,8648,3
KR_8353403020,100,False,Kaisa,573929,55,Nautilus,45654,7
KR_8353403020,200,True,Yunara,96033,11,Braum,55785,8
KR_8352944816,100,True,Jhin,598664,57,Rell,6003201,501
KR_8352944816,200,False,Veigar,273408,27,Bard,3468394,309
KR_8349704996,100,True,Xerath,1168539,108,Bard,338269,33
KR_8349704996,200,False,Vladimir,356,1,Senna,299255,30
KR_8340893441,100,False,Syndra,74617,9,Camille,288656,29
KR_8340893441,200,True,Seraphine,13286,4,Shen,20768,4
KR_8338320488,100,True,Corki,310002,31,Rell,166828,18
KR_8338320488,200,False,Yunara,42744,7,Alistar,103888,12
KR_8346429333,100,True,Seraphine,12852,4,Shen,82783,10
KR_8346429333,200,False,Hwei,92961,11,Poppy,87815,11
KR_8346404476,100,True,Senna,168158,18,Camille,40695,6
KR_8346404476,200,False,Kaisa,594507,57,Shen,2702,2
KR_8346385307,100,True,Sylas,52761,7,Bard,23466,5
KR_8346385307,200,False,Kaisa,243828,25,Senna,111235,13
KR_8355240590,100,True,Yasuo,1711429,158,Maokai,2442,2
KR_8355240590,200,False,Jhin,104805,12,Alistar,228915,23
KR_8347141346,100,True,Kalista,198171,21,Nautilus,36447,6
KR_8347141346,200,False,Ezreal,959551,90,Rell,11435,3
KR_8347081266,100,False,Caitlyn,233669,24,Neeko,61447,8
KR_8347081266,200,True,Jhin,164566,18,Nautilus,460427,44
KR_8347037080,100,False,Yasuo,397002,39,Nautilus,106071,12
KR_8347037080,200,True,Ezreal,58376,8,Bard,374806,37
KR_8346202832,100,True,Kalista,33456,6,Elise,121389,14
KR_8346202832,200,False,Senna,168158,18,Rell,215875,22
KR_8345085682,100,False,Kaisa,1002862,94,Rell,29871,5
KR_8345085682,200,True,Ezreal,5290,2,Pantheon,58318,8
KR_8341083225,100,True,Yunara,30531,5,Skarner,622934,59
KR_8341083225,200,False,Kaisa,163655,18,Braum,38258,6
KR_8341049099,100,False,Jinx,860605,81,Rell,2498772,230
KR_8341049099,200,True,Caitlyn,264327,27,Alistar,103888,12
KR_8340993184,100,False,Lucian,2176,2,Lulu,16268,4
KR_8340993184,200,True,Caitlyn,133963,15,Milio,2569,2
KR_8339901165,100,True,Jhin,122738,14,Anivia,124954,14
KR_8339901165,200,False,Ziggs,357318,35,Pyke,4116,2
KR_8338887061,100,True,Lux,22549,5,Shen,46631,7
KR_8338887061,200,False,Ziggs,357318,35,Camille,38635,6
KR_8353229954,100,False,Kalista,3238,2,Rell,76878,10
KR_8353229954,200,True,Viktor,46212,7,Camille,82378,10
KR_8352984556,100,False,Kalista,285688,29,Renata,4683,2
KR_8352984556,200,True,Jhin,140095,15,Poppy,256502,26
KR_8352973050,100,False,Kaisa,564006,54,Blitzcrank,713117,67
KR_8352973050,200,True,Xayah,8310,3,Thresh,1587305,147
KR_8352926311,100,True,Vayne,22450,5,Alistar,743047,70
KR_8352926311,200,False,Sivir,8377,3,Rell,2498772,230
KR_8351864144,100,False,Corki,41062,6,Alistar,96699,11
KR_8351864144,200,True,Ziggs,184504,19,Camille,288656,29
KR_8351361805,100,False,Ezreal,272196,27,Rell,6003201,501
KR_8351361805,200,True,Jhin,393362,38,Camille,95491,11
KR_8349913178,100,True,Kaisa,37408,6,Nautilus,1016489,95
KR_8349913178,200,False,Xayah,67922,9,Bard,12349,3
KR_8337986107,100,True,Taliyah,426005,41,Shen,2653,2
KR_8337986107,200,False,Corki,346175,34,Nautilus,119976,14
KR_8354112227,100,False,Jinx,36310,6,Pyke,722307,68
KR_8354112227,200,True,Kalista,317965,32,Renata,32639,6
KR_8354090398,100,False,Tristana,158740,17,Nautilus,24919,5
KR_8354090398,200,True,Velkoz,280055,28,Alistar,20180,4
KR_8354059575,100,False,Yunara,9875,3,Thresh,1479269,137
KR_8354059575,200,True,Yasuo,35423,6,Lulu,61380,8
KR_8355201704,100,True,Ezreal,590136,56,Yuumi,6958,3
KR_8355201704,200,False,Caitlyn,584216,56,Braum,78391,10
KR_8355194275,100,False,Yunara,87604,11,Lulu,330040,33
KR_8355194275,200,True,Caitlyn,584216,56,Seraphine,371892,36
KR_8355172048,100,False,Kalista,7990,3,Leona,208101,22
KR_8355172048,200,True,Jhin,265260,27,Poppy,130574,14
KR_8355147133,100,False,Caitlyn,128888,14,Lux,65725,9
KR_8355147133,200,True,Corki,115271,13,Camille,18432,4
KR_8355120141,100,False,Jhin,84645,10,Rell,6003201,501
KR_8355120141,200,True,Corki,102275,12,Alistar,424355,41
KR_8354364265,100,True,Corki,115271,13,Rell,62020,8
KR_8354364265,200,False,Ezreal,1828546,169,Pyke,413232,40
KR_8354339357,100,True,Kaisa,24524,5,Maokai,4334117,397
KR_8354339357,200,False,Yunara,18391,4,Lulu,8445,3
